Date,BZ,CL,GC,HG,NG,SB,SI,ZC,ZS,ZW
2006-11-30,,0.07224544755877865,0.06845205405927383,-0.0505678223370818,0.16031314883036013,0.06858872367126426,0.13126673338445335,0.16158318395226487,0.0840319329343398,0.038583466039156404
2006-12-31,,-0.03350292123907851,-0.018251831639482147,-0.10548310073458118,-0.33934839074127165,-0.05142093656273955,-0.08283537892800794,0.03454237194753068,-0.00292184283836486,-0.0019940186068643953
2007-01-31,,-0.04883930342698596,0.02610463277610869,-0.09957651782576799,0.19653452396848525,-0.10299920348443704,0.05287576003090701,0.03462731856560869,0.05132987016341832,-0.0692067523561231
2007-02-28,,0.060887669256877074,0.026337263322132987,0.05625488829411838,-0.049051006412064856,0.06483329012368562,0.04244864382516898,0.05126235331482106,0.07204588523775651,0.014862269321240794
2007-03-31,,0.06394159045996649,-0.009606835062923463,0.1399369357569389,0.057234490784384744,-0.13517480388655123,-0.051666639095396365,-0.12708542831869699,-0.015640592541072175,-0.08004270767353637
2007-04-30,,-0.0024320373726805446,0.026052831905658165,0.11921353470426332,0.017059337269389706,-0.06697066246003418,0.00409908167942421,-0.04505881655657384,-0.04397419338884723,0.10296037735493344
2007-05-31,,-0.026211752449631948,-0.029073982239834515,-0.042688528484472035,0.009115144431041382,0.010764407694953368,-0.0026811141385020667,0.08625457299484106,0.10140624247472274,0.06286358677704955
2007-06-30,,0.09912329724190831,-0.019708872088225707,0.017526355357426637,-0.1583392614541736,-0.029334038097463114,-0.0820272296517653,-0.1692112054529796,0.05284248137437998,0.11842757322300872
2007-07-31,,0.10123485313829994,0.028595178483080155,0.05629741523978805,-0.08984746324062859,0.1300800452655583,0.04719685018451258,-0.011446137937607398,-0.019002947125615358,0.07924937165414048
2007-08-31,-0.05825074429053062,-0.05479200483690232,0.00910518339818712,-0.06868012682494383,-0.12418371507060469,-0.08586800776625753,-0.07095287960238757,-0.005386700212625073,0.039958312301603384,0.19676698198167772
2007-09-30,0.08539355897211161,0.09795883066664127,0.09868148340001652,0.06236489402751408,0.22825118257437363,0.00840350297664704,0.13409079741140945,0.14083490385148617,0.13277505828870753,0.2023286778410068
2007-10-31,0.13518783770604573,0.14635290078665383,0.0641345787696814,-0.04579236115945456,0.19269935744362307,0.04299527349899913,0.041396006131781335,0.0066800515603737875,0.018738836886247483,-0.15025342068716752
2007-11-30,-0.026498225716014075,-0.06354461931185604,-0.012450913886989122,-0.09395581010133744,-0.1317151575173515,-0.023315759445512337,-0.029218702088099804,0.023685317741509334,0.0670107102829603,0.07047691825944644
2007-12-31,0.061410718728582975,0.07876725919340062,0.06520150851441799,-0.04089462910731976,0.024485465087104367,0.10412896020379353,0.0580134576102707,0.16945192775431434,0.10452683490924884,0.02054866822738776
2008-01-31,-0.01762917215148964,-0.045072384470764004,0.09999218137234153,0.08200797595394448,0.07601531225306385,0.1330691790390731,0.13572537718336367,0.095709261920766,0.06106606878865598,0.049059162153569244
2008-02-29,0.08210109645530024,0.10433543135503077,0.052154486898062534,0.15785691647663502,0.14843706265415274,0.1436940393148657,0.15593609494124436,0.0855139971241261,0.177471314605461,0.1435669354691998
2008-03-31,0.0019960543165594177,-0.002556234890871447,-0.059223959936072594,0.002981045559196033,0.07554828273342538,-0.1994257239788667,-0.13682557743301832,0.03818114791504615,-0.23999799919891246,-0.14410500381685995
2008-04-30,0.1046024766728078,0.11060366043041807,-0.06005179440934327,0.018083184845646014,0.0708853362555285,-0.09317388325194166,-0.04577871288225944,0.05654611144141156,0.08368225282028961,-0.1655628788327045
2008-05-31,0.13754182355403805,0.11548884561443486,0.028000229716947624,-0.08097518580964232,0.07632547657415213,-0.06097671499496494,0.01950308455533366,-0.001667361786868807,0.046345410242634694,-0.033255687645917555
2008-06-30,0.09011738652658768,0.09470323316561223,0.04290707714255373,0.0711404885536223,0.13189583021610182,0.1836512953706068,0.034634256559408286,0.19014789448727124,0.163068833278473,0.10226972965080644
2008-07-31,-0.12030712279743692,-0.1207158889839716,-0.013369024234037585,-0.047039649602479354,-0.38138085863551935,0.14581037298720137,0.01876654011739271,-0.2099505217834509,-0.13969185137364643,-0.07346981003889251
2008-08-31,-0.08348331386171919,-0.07200239192193499,-0.09713922625482935,-0.08036786899721808,-0.13806917916035558,-0.08772951384543164,-0.26580112392067407,-0.033314783285661474,-0.04675033309013543,-0.005758173299683994
2008-09-30,-0.14993632443591237,-0.13737435481596882,0.05272723965539651,-0.17185028299663022,-0.06568899479534103,-0.03184987160146914,-0.10661068386195119,-0.15327117229475065,-0.242664686701423,-0.1362391204772941
2008-10-31,-0.40740238762230063,-0.3948401461953101,-0.19851235176205162,-0.4486271096851757,-0.09218254184561488,-0.027893457062061484,-0.22875985898751316,-0.19408275705108552,-0.12170819313264601,-0.23749232792792568
2008-11-30,-0.1998035115080183,-0.21979416263925303,0.12986259329681468,-0.12735280920888223,-0.041079989460183375,-0.010033599129357324,0.04570224172696141,-0.13870397171295137,-0.046738770662305355,0.011587615172387829
2008-12-31,-0.15980635434992493,-0.19918165323937936,0.07934500598810497,-0.15168990449857866,-0.14665198021841178,-0.007591702321306796,0.10122827779133087,0.15230962376872997,0.0962877724318967,0.11849962472323518
2009-01-31,0.006340917969488493,-0.06771242004649909,0.04827268072638026,0.04691096820701201,-0.24122682000089038,0.07029033461477245,0.10837282577944622,-0.07127698036016866,0.007939598628760949,-0.07256629141669847
2009-02-28,0.028364593213682853,0.07129344117747843,0.01519722345508514,0.04284457805348388,-0.05085248066556161,0.061228009891568194,0.040949344448405,-0.07746248609985605,-0.11390027720596085,-0.10673078111643104
2009-03-31,0.04210927571615836,0.10388493106290304,-0.02027860343572721,0.1865719905009459,-0.10594295614937012,-0.0612280098915682,-0.00844208044511374,0.14319587357517422,0.08491274033270865,0.0426616333740062
2009-04-30,0.05397098971091057,0.028976012167637507,-0.03518806051866993,0.11008018666801457,-0.11286272597352695,0.10338540900052057,-0.053018749808339906,-0.021224267366254122,0.11684889266458655,-0.01608360119669723
2009-05-31,0.23188121412701265,0.26016488938769894,0.09431963495428114,0.06801822120734487,0.12836691639506212,0.10336562619049684,0.23726523006470238,0.09617014832514659,0.10123988798799909,0.19519337347419558
2009-06-30,0.056089561923203454,0.05258189019330112,-0.054265910817950964,0.027159073875905625,0.0,0.07598588010460403,-0.13911471401031983,-0.22673164271308457,0.03506219543562193,-0.22030333589921336
2009-07-31,0.034045754809937455,-0.006315543497451617,0.02828776110538184,0.14735808881042625,-0.04862066510307459,0.1017251878008355,0.026103874506653097,-0.024009883804801485,-0.0782095265918754,0.032710949139154684
2009-08-31,-0.029007982909079726,0.00731661180540651,-0.0020992974796705424,0.07063500848559194,-0.20463269827025982,0.27047408375203813,0.06696686067370451,-0.039809988361847626,-0.030441025501235522,-0.11471156247974827
2009-09-30,-0.008362243451097092,0.009248149108276153,0.05747357672646251,0.0003560361449098648,0.48620524611256616,-0.011131780550092426,0.11034204274043309,0.05297769873649524,-0.17111189322060671,-0.029081209300841737
2009-10-31,0.08503071169138102,0.08663363568144657,0.030963993388942092,0.048128796639638954,0.04127634142274638,-0.055842393770086214,-0.023722260144949263,0.0619916760279678,0.053556104468962085,0.07726457733515019
2009-11-30,0.04256521132177759,0.0036297522547307035,0.12751402392693104,0.06596878784848006,-0.039831409932063834,-0.007480786506995148,0.12965372818644724,0.0956826886557176,0.08098610396991987,0.13819928730483136
2009-12-31,-0.006905409924191141,0.0265592965591246,-0.07550923655670072,0.05529516477122009,0.13918780171369927,0.17426509928845682,-0.09481288718697961,0.02875695251826582,-0.019760195381716077,-0.04689768291451241
2010-01-31,-0.08667315198797591,-0.08504302364701577,-0.011201982389495697,-0.08839204708821992,-0.08245348057199627,0.1038751419740083,-0.03872624005198975,-0.15073873472099905,-0.12890500716887107,-0.13313574474596884
2010-02-28,0.08230066592412545,0.0888161767047207,0.032074750695965076,0.07050193577238627,-0.06397994781007775,-0.21440262278118444,0.019399037484856642,0.05855995576523714,0.03968349109124035,0.06631700199366157
2010-03-31,0.06378105942045612,0.050187968341220995,-0.004481097103384673,0.08148901723007188,-0.2183245674550539,-0.374655731457336,0.05952592964802645,-0.09134977858822796,-0.010570922960010717,-0.11716624664034549
2010-04-30,0.0557333066611147,0.02813438861935841,0.05827053835000159,-0.06059815642691207,0.013095608392347628,-0.09742210953163795,0.060866496486785666,0.05977174329991735,0.050256625457240814,0.0876123802207758
2010-05-31,-0.1666175901829156,-0.15243035858336904,0.026837690293026302,-0.0747881888778689,0.10201308150630468,-0.058840542267643334,-0.010804533090459244,-0.019993771842998196,-0.05371637608062372,-0.07164727371454832
2010-06-30,0.013286184854521476,0.02219337144944385,0.027100205465636195,-0.053385715641152943,0.06142381244912832,0.23949961369807113,0.014023218697702703,-0.013319509917489078,0.01139840041307227,0.015176443046933271
2010-07-31,0.04139239780749044,0.04296170849544142,-0.05258301737750388,0.1189932625705974,0.06438950488523583,0.08196069051519796,-0.037322245049099124,0.10317039856494063,0.10404177618146754,0.3530103569534569
2010-08-31,-0.04633731590649405,-0.09326033734357887,0.05482862644797059,0.016197156550334366,-0.2547153225183753,0.009155725533207534,0.07552075734283957,0.07773872861567138,-0.04320011692522252,-0.013698844358161915
2010-09-30,0.09781602896162203,0.10609721490455079,0.046563708690552666,0.08139208424322296,0.014568414408320846,0.24765087423063353,0.11664823292497936,0.15515976164850342,0.09345962298093642,0.032418971715458524
2010-10-31,0.010153646666416778,0.018092179618435355,0.03700367863419298,0.02331366199277473,0.041978382346509614,0.1406208865705486,0.11930084366661382,0.1603986803315324,0.10232904488390637,0.062194343949167195
2010-11-30,0.03277038545954106,0.03238171400418635,0.020350087523991377,0.02409112960155065,0.03456165912711291,-0.055422744242291995,0.1376708210513214,-0.09359344118527033,0.013770975014554383,-0.09806755053271327
2010-12-31,0.09782523451313932,0.0829011328474832,0.025731062796683263,0.14950628209791988,0.0524291015483839,0.15347634791864048,0.09228984862225717,0.17125425015427306,0.1144701436977178,0.20004136882086465
2011-01-31,0.06397769902725972,0.008825085214418835,-0.06339915461163606,0.002587113189853025,0.0033994063329471987,0.055998962282570654,-0.09268019195166408,0.047350715456928705,0.01371714747609845,0.05689607747075352
2011-02-28,0.10149204502778461,0.05054997361208103,0.05506111403805526,0.0060477167790872225,-0.09063782706799449,-0.043930135420665706,0.18217960470423908,0.09123544782921794,-0.040254509898966985,-0.07180042820607066
2011-03-31,0.04853455101782435,0.09580692870076979,0.020785787892001608,-0.040561487750736515,0.08359951051701879,-0.18164499666210224,0.11363293232520615,-0.04132673549069976,0.038306399834525,-0.02490829079932103
2011-04-30,0.07016236589447093,0.06537563378296347,0.0782394760017941,-0.03177871124493274,0.06803547969321766,-0.14802176587589727,0.24908215477230397,0.08400168351206856,-0.012486783719160618,0.007830382587164033
2011-05-31,-0.07554490050719882,-0.10377214016940356,-0.013001881421147716,0.0019186711215795705,-0.006834726602689847,-0.008591069071483142,-0.23776599230672468,-0.008658062743114541,-0.01209947040763584,0.016758368346840333
2011-06-30,-0.03708814651560671,-0.07352390632070778,-0.022119244746565212,0.02332703632778586,-0.06462421106518344,0.20168987210840722,-0.09556609593383972,-0.17260304856440103,-0.05202030278016786,-0.29098997708470314
2011-07-31,0.0371737635695304,0.0029300856715733627,0.08053925618673005,0.046200794691223374,-0.053775154839355306,0.049864166589104364,0.14121462674874544,0.05640738113472576,0.036087358824887165,0.13981770601170576
2011-08-31,-0.016322305627334558,-0.07471903778991726,0.1159594028320819,-0.06629841920241879,-0.02219876042113677,-0.004370461193212718,0.039300389605814154,0.12948489954835785,0.06762586778267422,0.10271762108218657
2011-09-30,-0.11123072281904199,-0.11452296849211059,-0.12082291119421178,-0.2861705546619957,-0.10060290432331787,-0.11938472647323732,-0.32791405169127386,-0.24567266437423793,-0.20620704178331148,-0.20149104005286525
2011-10-31,0.06407612908091645,0.16266418570763694,0.06209009906130705,0.1431432299524309,0.07055560460432432,-0.021877659680438602,0.13366041493264919,0.08799542149161423,0.023885484989356737,0.030709483918385905
2011-11-30,0.011434938574266779,0.07412328158412254,0.012277901088559457,-0.018354237587532782,-0.10270913379027131,-0.08415800171342405,-0.047900932125519366,-0.07333547308092966,-0.0652288905125919,-0.05311706044485002
2011-12-31,-0.031533341269136136,-0.015362506664434505,-0.10864414088713834,-0.03760540531442355,-0.17200867931421687,-0.016599712886810822,-0.16059238050715643,0.07256237679194119,0.05774755886030311,0.0913730916003868
2012-01-31,0.0329761157295793,-0.003547704951745937,0.10422306684481943,0.09870867451779047,-0.17744888990916247,0.01448683889183121,0.17581317980314484,-0.011668743834377378,0.0004171011530751372,0.02009546296115083
2012-02-29,0.10006629490776257,0.08362930735627025,-0.016185069970160112,0.021677574675062282,0.04415638870244913,0.08199318652166004,0.039818827553269355,0.027018239365316134,0.09120745409808032,-0.002631085900466205
2012-03-31,0.0017919169940076945,-0.038559711767755606,-0.024030497420610756,-0.012086756066460728,-0.207404163706444,-0.037725370291329094,-0.06307639464144185,-0.019223967638497316,0.06591747097686647,-0.005283031155524336
2012-04-30,-0.02814294300083366,0.017798402484486147,-0.0035406910002090427,0.002481235869959428,0.07212381608091453,-0.1546228941989894,-0.047622105865879436,0.024919825072887914,0.06885030965051349,-0.019870734042179265
2012-05-31,-0.1593677864831741,-0.1922303535252985,-0.06251263017314808,-0.1310934693876015,0.058227554871716956,-0.08628162195883825,-0.10975230141804274,-0.1732000884027047,-0.11479349680801741,-0.006194367464273417
2012-06-30,-0.04077290931877348,-0.018310613793717574,0.025837655194565958,0.03721700820000031,0.15356066097522808,0.11606508893490776,-0.005820565612455094,0.19158364870145728,0.12125957255747373,0.1379874689702559
2012-07-31,0.07027352930192116,0.035837825885609756,0.004355949638043903,-0.020407364481550026,0.12780511884567897,0.03734967064927647,0.011356608108854698,0.18170178608926932,0.12897633070910852,0.1839553139529348
2012-08-31,0.0879878496951122,0.09121371923291179,0.04498344261751139,0.010038604154681025,-0.1366971772094283,-0.13504686546729425,0.11740457124759215,-0.0046605645956402375,0.02496184690378524,-0.020760023252507098
2012-09-30,-0.01921102714235375,-0.04538040054333389,0.05007267628913248,0.08833746286764113,0.17070254342877847,-0.010162727702856242,0.0955998578305944,-0.059671323624572066,-0.09723893011861003,0.03667547855840657
2012-10-31,-0.03338319404740401,-0.06671760890291002,-0.030731063581393162,-0.0674228042941938,0.10620353005543397,-0.006147603494608185,-0.0667563183796227,-0.0006613756854838094,-0.03431086242364857,-0.043017385083690816
2012-11-30,0.02300839373193254,0.030490580932069692,-0.003850182996182521,0.02864723637566474,-0.036126858050166744,-0.006185531796327087,0.027974718989100894,-0.010307655685090171,-0.07254289053697369,-0.023110579528945817
2012-12-31,-0.0010794526949107208,0.03220547217545029,-0.02132577780073347,0.0031635045296265992,-0.06078260501094806,0.008751668451628822,-0.09572281151593964,-0.06882577314919111,-0.013998478806379567,-0.08231420141600775
2013-01-31,0.039182656041965525,0.05991965123143133,-0.00851481617361087,0.022405711655489748,-0.0035874728522421605,-0.038134656023823855,0.03778815857977723,0.05874842888256735,0.03446526940896203,0.0019261643194396544
2013-02-28,-0.03675560962914161,-0.05741784589652764,-0.05121090881149858,-0.054074709341329553,0.04308360764359662,-0.021529439075311213,-0.09852256500856153,-0.02876910738043098,0.00390791424193871,-0.09656176450582221
2013-03-31,-0.012285616566679019,0.054747399514914016,0.010780307809804338,-0.03828562502040834,0.143521509902359,-0.03996088473189552,-0.00363401674891709,-0.03428503321334824,-0.048290034888305924,-0.028665524187325108
2013-04-30,-0.0720684091736515,-0.03954581287090985,-0.07999051966645229,-0.0630668449080041,0.0762888641118052,0.0005661041138125667,-0.15854320796372862,-0.01741066830589689,0.04387126495198767,0.04825341873836058
2013-05-31,-0.01953113313799872,-0.0160710772889065,-0.05558536148066595,0.031346667160890206,-0.08627900703707891,-0.06548223492530529,-0.08268308048873788,-0.031595268871169147,0.02837903486467461,-0.02277204725017579
2013-06-30,0.017477652947455267,0.04870210131800317,-0.12921167404994705,-0.07527809354700406,-0.11112226166668614,-0.010325028534338391,-0.13345429064210915,0.025723692369448985,0.03545663329996677,-0.08424476753637011
2013-07-31,0.052809308255529284,0.08408146050681096,0.06989672876233642,0.02204663105073835,-0.033949903029327884,0.035386011594145894,0.008498073197797393,-0.3083831525549385,-0.12984009032664212,0.023996580883424313
2013-08-31,0.05693662675623301,0.024639225972555384,0.061825076817717074,0.03358080552726967,0.0384279491623624,-0.037830940013656826,0.17902811751823938,-0.008048333182828372,0.03574361918962633,-0.0321251334780693
2013-09-30,-0.05073485930345805,-0.0506823349925267,-0.05113872292947696,0.029333051583310035,-0.0058815872591369694,0.06744124526937491,-0.08014212566982909,-0.11437974252467563,-0.10446360214984693,0.05335102811307035
2013-10-31,0.004327556988931243,-0.05990422027753014,-0.0021886159755342047,-0.008011526730000128,0.005881587259136903,0.04693599854838133,0.008094258300737362,-0.030470882839785454,-0.0019508394794145144,-0.016345089000519248
2013-11-30,0.007779347412248495,-0.03871447051778487,-0.05673186199094222,-0.019617526827436595,0.09908560773374281,-0.06599519121910151,-0.08859494987989987,-0.030826388710825006,0.042998885236314024,-0.018904154639152723
2013-12-31,0.010068574175553688,0.05965980463635986,-0.03971975833968491,0.0632704891900258,0.06747427378362904,-0.04410725556528628,-0.03265804839930832,0.016124565542607654,-0.018120541113194912,-0.07899363981708404
2014-01-31,-0.04052121060761248,-0.009494230104457638,0.031288343549921105,-0.06637078325653872,0.15577040434457184,-0.053830244912379,-0.012173761736466332,0.028039220064393126,-0.022927504643704577,-0.08532304297386195
2014-02-28,0.024784283894159535,0.05099063967419135,0.06349979725013735,0.005573671520586951,-0.06996144347970219,0.05747985160771689,0.10423980849527954,0.05273235061517116,0.09759314440119084,0.07494304527114334
2014-03-31,-0.012083323216597218,-0.009893743004228713,-0.02917897373232003,-0.06111691609331131,-0.05301918531468566,0.07597116542816884,-0.07184686688669924,0.09282323497615316,0.0345730602979917,0.1518824283921489
2014-04-30,0.0028726105651295593,-0.018279904698854127,0.009461064113975433,-0.005595788141800562,0.09674428401641195,-0.030279415967698068,-0.03166042068201411,0.023623145763435893,0.04458539583680704,0.02233739390669763
2014-05-31,0.01232316446892702,0.029342695564016214,-0.03935656753380134,0.0345504844138283,-0.05836865376435666,0.008087819590599236,-0.02467559334686408,-0.09857425597346726,-0.024802858745648453,-0.12813623516776426
2014-06-30,0.026605680708020076,0.02556851741350713,0.05937715905743643,0.01644567322535523,-0.0179944549194906,-0.044713231627245775,0.11884872954265652,-0.09332610536736209,-0.06412563691225219,-0.10496202989841896
2014-07-31,-0.058080283771701255,-0.07077734062495454,-0.03111925535318322,0.010918868659459159,-0.14964017823007178,-0.00967370029511492,-0.030645258956516847,-0.17258712233469659,-0.13429671830794082,-0.06303456190332077
2014-08-31,-0.027055751109496328,-0.02276922262177833,0.0035059050586858814,-0.027683447177056397,0.05668098685618567,-0.06073849997490281,-0.04904045016196155,0.005586606708639776,-0.11681372200754789,0.037024126961779265
2014-09-30,-0.08617483198759888,-0.05131518388096511,-0.06034763330437137,-0.04218520152638559,0.013682049922568643,-0.0006458010623901205,-0.13160375147191983,-0.112660384992533,-0.17646448870928275,-0.1412851372861887
2014-10-31,-0.09767907089425573,-0.12386227775914004,-0.03309004017714203,0.018297725964235827,-0.06206643059728726,0.03553682092584734,-0.05617659516993695,0.16091983401085896,0.13619687621066262,0.10849531446319774
2014-11-30,-0.20208224160496893,-0.1968290531627532,0.003494847109916711,-0.06792010732873184,0.05402643264215264,-0.028455966658897127,-0.037259543046973015,-0.002657808873520946,-0.029577913747627235,0.0806925506510246
2014-12-31,-0.20181174944098101,-0.2165515841057358,0.007375789728429573,-0.007545836459856855,-0.34714540868622507,-0.07110265193416097,0.004894661681078566,0.05501225205410649,0.003193713560935522,0.02142327005317974
2015-01-31,-0.07872083067931664,-0.09918474230916384,0.0768734216919241,-0.11584722938367273,-0.07099753428289203,0.01842423322039427,0.09941934956621548,-0.0704332750489203,-0.05884793272907023,-0.15960568963502297
2015-02-28,0.16634251932032718,0.031022827486660333,-0.052920721227260006,0.07173171688308161,0.01585286036740789,-0.05990646444394429,-0.040296147450438684,0.03844078330742847,0.07006756261671684,0.028916496486762814
2015-03-31,-0.1271145685298639,-0.04437868551858327,-0.024628702880035564,0.011349160283878878,-0.03498676954721849,-0.15498854800916387,0.004109444738322075,-0.021689972882613207,-0.05740098509644433,-0.011173300598125189
2015-04-30,0.19207241726574173,0.22532609186630037,-0.0005917997821208857,0.049535255074926246,0.04118549870127368,0.08435341431873708,-0.027948544465513505,-0.03722934176835604,0.005379800345565818,-0.09150696687250162
2015-05-31,-0.018437899599673895,0.011173270033349452,0.005902706957036512,-0.04499514097620775,-0.04042826465640012,-0.08017112153245107,0.03414129792610969,-0.030814763044009912,-0.04654434860728825,0.021187233219443845
2015-06-30,-0.030509488957488284,-0.01386008683587364,-0.015164019851011129,-0.05054016798910675,0.06944699095343525,0.02473334649733367,-0.0703252550684982,0.1636562625745948,0.12300374044254092,0.25369919020796067
2015-07-31,-0.1971821977918923,-0.23277448756951977,-0.06762192177048758,-0.10267477130958624,-0.04182294270143143,-0.09742963565592308,-0.053153042952597214,-0.10966391121787926,-0.07416259358172167,-0.20810870880037738
2015-08-31,0.0364839717387595,0.04319612232981109,0.03296948167523247,-0.01253868593565025,-0.009990902335772059,-0.041233579534302206,-0.011526958165278624,-0.019735244121732907,-0.08870446472722804,-0.034126051516883964
2015-09-30,-0.11287823687303405,-0.08723314318809514,-0.014329803980008056,0.003202707193810562,-0.06332442013713334,0.12966522748469947,-0.004400153641999252,0.06389398357094592,-0.006146987782424602,0.06080747617344929
2015-10-31,0.02430431971789907,0.0327254332867598,0.023040452097263037,-0.01373709749750922,-0.08384674669382833,0.17655312765461967,0.0700442801360307,-0.014285957247476541,-0.00929191536922685,0.01787919093014871
2015-11-30,-0.10522602164848853,-0.11208452385522735,-0.06861745029357863,-0.12360818217143035,-0.03775698889625745,0.027845591068466503,-0.10246663820174262,-0.0461774912266802,-0.003116591274603022,-0.12644109839949805
2015-12-31,-0.17950110574891082,-0.11730297075335978,-0.005173803693284604,0.038853735902122134,0.044626828723633924,0.0205509032484673,-0.019767082009114107,-0.017271586508660595,-0.011128663861445917,0.021506205220963682
2016-01-31,-0.07056514794514325,-0.09687733828500321,0.05155731154774185,-0.029361256821335897,-0.01682878809541942,-0.14826249605547928,0.032426814651713876,0.036268087199315784,0.01254650048064587,0.019489687221649593
2016-02-29,0.03479348251616852,0.0038593211083028044,0.100070660159854,0.030771704171827917,-0.2949612469123182,0.10261703240384021,0.04581057239079282,-0.051010368936519064,-0.033715915063700315,-0.07414809975951366
2016-03-31,0.09614378808390574,0.12751332427882114,0.0002430426338119695,0.02459519522901909,0.13535615973661516,0.052837427296285995,0.03716333123815603,-0.005673774085907825,0.0655088883969941,0.06207763045989264
2016-04-30,0.19507662577917587,0.18040697053906588,0.04359888574213941,0.04372407516649746,0.10597287766944125,0.05142354476597556,0.14032421824119665,0.10457784814482189,0.11426938227599232,0.00945881986532309
2016-05-31,0.03189797246974363,0.066958291587085,-0.05944233870056775,-0.08299056923309271,0.04927110795041584,0.07909023229344127,-0.10774306702419097,0.03648203316220302,0.05478864766454557,-0.028649174237562802
2016-06-30,-0.00020123420900496276,-0.015806479980015994,0.08183940430718858,0.04520801596006455,0.24527443016662773,0.14157499351712105,0.15135621279104008,-0.12064382548391368,0.08569696074904828,-0.07427358990832364
2016-07-31,-0.1570400090550568,-0.14995239315605946,0.022944678534600846,0.011778176074370372,-0.016552135710143783,-0.05613720793779769,0.08901844828956046,-0.06998888750554777,-0.12928510174307153,-0.05603372684444625
2016-08-31,0.10243588834011616,0.0718733881000842,-0.03170563792387016,-0.07042537485383292,0.0038175150927988784,0.05166069438738335,-0.08686819438773581,-0.10386686340104295,-0.07280504037330585,-0.12177628316824239
