Date,CHF,CZK,EUR,GBP,HUF,NOK,PLN,SEK
2007-04-30,0.006198629723466104,-0.016028847596235796,0.021701662697171498,0.024029014401382054,-0.024310814273484027,0.02169442522925169,-0.042451346930381995,0.041428014509250044
2007-05-31,-0.015547567197679218,0.01824685972096418,-0.014461682360466244,-0.010148347550380965,0.02668279620181302,-0.0142608826787185,0.02102705934603155,-0.03120547696108189
2007-06-30,0.0029428924000505507,0.011087235409067642,0.005924694217153081,0.014296915883022954,-0.019299862733149986,0.022705674804612608,-0.016347926443406324,0.010737619717706037
2007-07-31,0.016675276642263537,-0.03434438089232028,0.009998871847732516,0.010437321848498105,0.013088528010420042,0.010708820452041579,-0.003885779966562808,0.01432046655456043
2007-08-31,-0.005644473686227919,-0.009751936426254826,-0.0021988707780475347,-0.006029399938700886,0.006265148193832282,0.0028327422344238684,0.00922197989811857,-0.022928423347167604
2007-09-30,0.03804594079612947,-0.051326930232235224,0.04465024130263323,0.01428239299072942,-0.05682588811583145,0.07685857923781114,-0.05850612514454323,0.069010393287946
2007-10-31,0.0030140015451240176,-0.03771444655037248,0.01441110360622505,0.0162762186678167,-0.014003112266113504,0.0031611999353127196,-0.05339630911879534,0.01309134909147014
2007-11-30,0.023914561914148258,-0.036313837576986696,0.015356299357146108,-0.011168224407148819,-0.010048559668336843,-0.03290276752808463,-0.019645987897721873,-0.005636027271441524
2007-12-31,8.839282153481898e-05,0.013225428821863172,-0.006474677280850605,-0.034664241858458844,0.0017497994767774472,0.020685327253656238,0.002847717336042388,-0.011022791562903533
2008-01-31,0.04637693619424221,-0.037292273496787764,0.017914487014310476,0.0020084953397686567,0.010607794908803925,0.005165027766842911,-0.016548271207124987,0.014661431012666482
2008-02-29,0.03627517253590321,-0.05891065974827958,0.021759599598151547,-0.0020084953397686567,-0.005956694704568832,0.036460687909822376,-0.04701580055519183,0.031879883868507486
2008-03-31,0.04684905609009475,-0.03079446073876957,0.036574731459212084,-0.0012110616972050847,-0.04290259963537846,0.022049744481064115,-0.03614321108506524,0.0356326531034421
2008-04-30,-0.0399166374461822,0.008842404507835688,-0.008660840754451782,0.0018072273464474486,-0.02389678799813577,0.004086825429117313,-0.009787375181975366,-0.004026197046775204
2008-05-31,-0.006164538140691629,-0.004972038066911821,-0.0052040816165973,-0.0025213420620988636,-0.04437848029677838,-0.004655273318712183,-0.01723507744426256,-0.004310157344163068
2008-06-30,0.019783394442662073,-0.05757623739979323,0.013360813593950804,0.0051287007257289075,-0.0333517875805569,0.002786619190731532,-0.020121784865419823,-0.002630333377195093
2008-07-31,-0.025623851423613907,0.012168220524265472,-0.010013967110576727,-0.004970051319392099,0.00428036638018181,-0.008063921301785015,-0.030817283732893164,-0.00573625771400188
2008-08-31,-0.04516959272677297,0.0943465363617717,-0.06095935252123652,-0.08484252269704728,0.06872590887436925,-0.05521364971266207,0.09672517210301834,-0.06342514767666674
2008-09-30,-0.022555987362894075,0.02894520685249624,-0.03994720881773173,-0.02203590237812303,0.06553099060987932,-0.07810818829501542,0.05784828603833703,-0.06976314043266574
2008-10-31,-0.033856906898430544,0.08238974886776651,-0.10416447563518097,-0.10322693384901105,0.15564175128684177,-0.13580644659678098,0.1558951785248256,-0.11597108930511268
2008-11-30,-0.03249768014594148,0.056845754848377616,-0.00031745477756320306,-0.04374423480729511,0.026514489032209987,-0.04235779334589185,0.053771417385195974,-0.04313656746524419
2008-12-31,0.13848131210737066,-0.03969013706684699,0.09618549194953568,-0.048542464113377426,-0.09023096521017315,0.006229601945777041,-0.0013492828519141575,0.034259465323033034
2009-01-31,-0.1068457558464117,0.12675171037806265,-0.08529502353550356,-0.006369789228171052,0.21016785179284536,0.00799044353589018,0.15503272971981308,-0.06581898175025502
2009-02-28,-0.008067240434132844,0.017225317594137923,-0.01238767453894185,-0.020183228776764928,0.017913744943936827,-0.017142537400993918,0.055986946978362484,-0.07493084904132408
2009-03-31,0.026855337468816826,-0.0700535992472826,0.043826605926260975,0.005093890282162006,-0.017051354516362416,0.04301898283985062,-0.044175948709096025,0.0887052655206495
2009-04-30,-0.0011408256477929146,-0.021725274763458202,-0.0008871538924070665,0.03042468798666481,-0.06522548258313421,0.02738826119168314,-0.0491844764536693,0.023751330933004855
2009-05-31,0.06682153806927493,-0.05931933160002956,0.06733423693313179,0.09038606780208575,-0.08328757516092544,0.041029460106912996,-0.04879466082079764,0.06629883128647363
2009-06-30,-0.017934918928054627,-0.02962527900641465,-0.008388270769347617,0.017142405136371885,-0.031027956603298712,-0.022469337903229913,-0.0006304073805849519,-0.02202933191135603
2009-07-31,0.016435744001247032,-0.03159074684835694,0.015634541887540432,0.014363022978489515,-0.03988114217346794,0.0494360411719168,-0.0870085478457494,0.07061728536617329
2009-08-31,0.009406562305419378,-0.008753290165526728,0.005777698899382844,-0.02504212879377704,0.01892866767997603,0.018379439919112173,-0.018397538936122393,0.00943079265672453
2009-09-30,0.02245988905460284,-0.030963665600206802,0.021543662903773297,-0.01795452180279139,-0.03439930980973127,0.04158131155274081,0.0047532981731486235,0.022736219609768682
2009-10-31,0.007859996021544139,0.045510203557947104,0.005304479380880023,0.027481619350125774,0.015202205401002367,0.005744651254493416,0.00791834678467751,-0.017111098751678266
2009-11-30,0.023059695390813456,-0.03636762455230613,0.02055601595124934,0.0006088377296483705,-0.020887813081695406,0.012101524306300071,-0.04456495459611154,0.01682343393309127
2009-12-31,-0.03053292932475882,0.05485816037281044,-0.048493559238017125,-0.016906676566950607,0.02308675557877038,-0.021138789610798403,0.03178822754050259,-0.017515933634706604
2010-01-31,-0.025395117770069385,0.02859485321190469,-0.03264293118264511,-0.012255387341590873,0.04545281151522662,-0.024371789388112575,0.019637077416475135,-0.04140216163219557
2010-02-28,-0.01171474295884778,0.006759650806266393,-0.01715785648139767,-0.047785606230728916,0.01236314966514307,0.0027558894908501497,-0.006721966973842974,0.035865195215034396
2010-03-31,0.018468159823525065,-0.010901275917797548,-0.0090643188551211,-0.0036354413244042982,-0.006951396093712425,-0.005605329995623132,-0.013440770208488217,-0.013716735326163576
2010-04-30,-0.020608833169264026,0.023921436621254788,-0.015667535258272025,0.0076359801892672,0.0288071587836658,0.006164217942845829,0.03408260167793431,-0.00394189304223036
2010-05-31,-0.07234650816604545,0.07313824267202973,-0.07900390514836525,-0.052194784279348705,0.09986904385864737,-0.0903389191906796,0.11538969629310225,-0.07670076299711615
2010-06-30,0.07030326382550459,0.010987424020094227,-0.004719583335590749,0.02866688214419888,0.037606002935342,-0.009105411291854937,0.02321523220390964,0.004754507532976238
2010-07-31,0.03493229742227081,-0.09925335802245394,0.06405102684432984,0.04856376581888783,-0.06593929542740806,0.07138170319917236,-0.09845937807877769,0.07694206428432748
2010-08-31,0.01516043085742625,0.033402183177838385,-0.02902973855017854,-0.01425248008707175,0.03640377485527324,-0.03702636214374877,0.025197340140649338,-0.026423349590907197
2010-09-30,0.0484049076223121,-0.08416816247881398,0.07321591944111094,0.021100157725537028,-0.10241412916460924,0.07354407317374356,-0.07720693579691851,0.09759760942246132
2010-10-31,-0.013303094987785357,-0.007323605834876901,0.010948547435590983,-0.0013732710813372795,-0.019173093765981086,-0.007963675337230525,-0.015231879409646876,-0.009311599204961496
2010-11-30,-0.011371962764517803,0.059512645340953796,-0.050167612591407285,-0.01391031555567035,0.08292415998822467,-0.043221044020634425,0.08139673088118804,-0.03272462123602704
2010-12-31,0.06884305622017732,-0.0054394648512330335,0.014944756888307542,-0.007686234368662337,-0.03227299307901976,0.04819940392787836,-0.04610137827860128,0.03689529015338855
2011-01-31,-0.0077813719489918595,-0.05687190818843968,0.020207898252903034,0.02508870672788438,-0.044302235153815595,0.007076842533437322,-0.025491928225264804,0.03229047963488485
2011-02-28,0.014761298125705653,-0.0024131822091177924,0.011837365326633875,0.016985748511670784,-0.012334650091322175,0.03140014402122171,-0.002830687616412586,0.015953630427026466
2011-03-31,0.010180813170356809,-0.025212636096867858,0.027782373686845552,-0.0016409070817826055,-0.05192819592512432,0.01338308134601629,-0.01828059745665378,0.017540977123658763
2011-04-30,0.05102987120410547,-0.06701754642396063,0.0499156434241142,0.035203871673334,-0.05758362454720789,0.06364307529851843,-0.06852023159920217,0.05169409825588156
2011-05-31,0.02576143797721267,0.051096687345828506,-0.03577959874746828,-0.009792007830495941,0.05193480807130513,-0.034241797320543776,0.04558550018743479,-0.03298546924984125
2011-06-30,0.020905851147799026,-0.01830485518917957,0.01087227045661926,-0.025299291524459866,-0.021881462810698693,0.009112825784090672,-0.008356407197316562,-0.019531315611451605
2011-07-31,0.03898071296448111,0.004581003518187021,-0.010198891581602365,0.018038058168847904,0.022682815216188423,-0.0066155105365710565,0.014175412869450676,0.0005220394585201404
2011-08-31,-0.02203322520911155,-0.012062708121325372,0.007033035916665986,-0.003725044493306795,0.00633436981664115,0.0074175295999310276,0.029293436625872582,-0.005900509497585915
2011-09-30,-0.091551744439108,0.08197714001425638,-0.06049811621873408,-0.04439993578063334,0.13463175806201644,-0.07856031913664863,0.12527161802284903,-0.06811369311406823
2011-10-31,0.0401546847189994,-0.03516005257229171,0.03998402090767539,0.03232394723656207,-0.007494859231260698,0.06549120703294253,-0.06265005706616078,0.06423590891940978
2011-11-30,-0.06606310605777312,0.09488898903570542,-0.059438692017080075,-0.03241764145523113,0.07895881349747569,-0.07366849727245528,0.10377151806717433,-0.07622780227256354
2011-12-31,-0.020415695997437394,0.028972880700348203,-0.02801095760160227,-0.011738382611974574,0.02799900163486857,-0.025306715804459978,0.0024707240127044283,-0.0004934653919592691
2012-01-31,0.029236613503010697,-0.02761819788131925,0.014065085474018524,0.018797967459107612,-0.06971771431529294,0.030263575817716548,-0.0510768883255146,0.021163314522484544
2012-02-29,0.021027817780371896,-0.03896868687992505,0.02543038282294169,0.013505806344783933,-0.033648575304743744,0.045339121129230664,-0.055720875561778405,0.03049053537021762
2012-03-31,-0.012559217974784903,0.005183810072545647,-0.012257015576026875,0.002327262464973834,0.032657668023999165,-0.031034948698758225,0.020096116251176133,-0.017165696780754303
2012-04-30,-0.0018758912173493514,0.00908240713366748,-0.005443844010457888,0.019987813641291985,-0.02634556771941643,6.979618704638924e-05,0.007468936145219152,-0.008823469581994425
2012-05-31,-0.06773384820651379,0.10371529086486575,-0.0677031299342937,-0.05027754363639808,0.11869768492001054,-0.05968731447606679,0.120552815122285,-0.07672730752568668
2012-06-30,0.005682337293657035,-0.0050551526235023125,0.0053353074778107745,0.0022784945467291817,-0.04299779264136472,0.004133030416248573,-0.02902526562132257,0.029939887483219074
2012-07-31,-0.014840118773471259,-0.006462074621444991,-0.014696121074294105,0.012492372100692872,-0.026081705148666146,0.0032244450451408557,-0.026740633876269015,0.03634507002710152
2012-08-31,0.02041941339221029,-0.03511737640995394,0.020310261497258397,0.00488308231441581,0.00011010094938157522,0.03805899483369446,-0.0003219529280040767,0.01548760268187599
2012-09-30,0.02380692811263182,-0.02073059626574114,0.031647844062843794,0.027648558872548856,-0.03381958667922014,0.018695464399256068,-0.04956084501744473,0.024003339216368547
2012-10-31,0.005306256970856613,-0.0076255095272688145,0.003816699177449756,-0.009805201489515747,-0.004495397398569523,-0.0038662552684693985,-0.0023995962108711577,-0.016993255639698113
2012-11-30,0.004795586283763267,0.004909521847150877,0.0008428626222547475,-0.002087485127791666,-0.014703650260521783,0.007568242716202045,-0.010884055076953114,-0.004612890394610325
2012-12-31,0.01651853719962311,-0.02177084287608544,0.01940078806987061,0.007567778405319525,0.01958147606185001,0.019677117910117392,-0.023643906735418607,0.025062436805222132
2013-01-31,0.0017547716148135634,-0.005182158304909645,0.02542669980394785,-0.022849879278728613,-0.014303618215693703,0.019139191761310625,0.004928961233662488,0.02381470504162464
2013-02-28,-0.01903830618520755,0.030877750661359116,-0.031243141300832278,-0.04070827725831283,0.034490829779298515,-0.03785739480289063,0.021140694362973278,-0.011915964365294407
2013-03-31,-0.022080539785529395,0.03254351537227951,-0.025808266686637493,0.001973842582976948,0.05700478783499552,-0.02740639321879179,0.030971147237348395,-0.014279938514308865
2013-04-30,0.012871722930705938,-0.02478594387333466,0.021608771573357777,0.01933465571288767,-0.03769825191128895,0.005151234743360877,-0.031050284693487473,-0.0031713717487453774
2013-05-31,-0.01755918215661168,0.005341462319775392,-0.003973253976761071,-0.017265675461132557,-0.014544695566892862,-0.0032655841310482714,0.03779191515016023,-0.004410856407249364
2013-06-30,0.009280623967341708,0.014411153421427958,-0.0006128704257064022,0.0019206518851556664,0.006941754127235633,-0.035586630676981645,0.010150181191834085,-0.025794009393714123
2013-07-31,0.01629256997756063,-0.02824041035255931,0.017410251025029022,-0.001067477141737938,-0.006631058020173164,0.017730261147849813,-0.03912204378624162,0.028265638265807524
2013-08-31,-0.0018054353518134197,-0.00091615644205012,-0.0021597991984163567,0.01720295361421964,0.005046935644174688,-0.026151383140075035,0.013462403056794692,-0.006332246703502298
2013-09-30,0.028425486521213877,-0.020842248546536712,0.01939269480466943,0.04183108160774085,-0.023398129849125482,0.014776661949555514,-0.03198673180110556,0.023561586903193765
2013-10-31,0.0054834035235169915,-0.015459987528398944,0.01679364009930534,-0.008869619842388154,-0.03311728422681792,0.0163593998029381,-0.02604044737943978,0.0064195859946099
2013-11-30,-0.0062453101317159615,0.07112382312354226,-0.008785905110300085,0.019451409428912547,0.02836849229843974,-0.030318016897467492,0.01231252315640563,-0.022671382688943975
2013-12-31,0.020847420857150148,-0.015116323385594654,0.015036020164640784,0.00939099756611217,-0.02630063801593696,0.002520859132975284,-0.027641100824516984,0.02051660822525614
2014-01-31,-0.01706498076604948,0.02718665939446474,-0.018363453609935132,0.00019792639825744196,0.06102780718334877,-0.027590491569783993,0.0377902121469893,-0.015631431927535244
2014-02-28,0.015825840479096465,-0.02071535940912428,0.010906273078797768,0.011666207189784061,-0.008706608123324244,0.03296081142837304,-0.02662610925012565,-0.0002763977587063593
2014-03-31,0.0016901155563561893,-0.000908231675946336,0.0032539531708702385,-0.0028836192309695807,-0.007823636575948534,0.006112414569237723,-0.0017089176745181955,0.002402434708919099
2014-04-30,0.004067760734493567,-0.0033090115574605505,0.0044656939757142244,0.010776542478364015,-0.005223061745808444,-0.0007162871730383991,0.0013858583327823748,-0.009119293411734564
2014-05-31,-0.016506990417243725,0.016287585770577984,-0.015257740420692778,-0.005954900050993639,-0.003066923266732857,0.006670248196258388,0.002795524039141517,-0.012452527001687752
2014-06-30,0.007714261929653229,-0.0035595369293419665,0.002929295903310314,0.01834676184089834,0.018584382849105907,-0.026734784702097336,-0.00019397169892987343,-0.014403487055506314
2014-07-31,-0.01967063566417003,0.022323170437224427,-0.018372899944111065,-0.007297939223905536,0.02507070824810853,-0.02029695488075478,0.01931497068094834,-0.02128845187266326
2014-08-31,-0.006952720598768586,0.025516863611626306,-0.015881489861086173,-0.019143917667512333,0.027862960216850752,0.012442559227081595,0.031959096976214685,-0.01204145240486687
2014-09-30,-0.03844116892452,0.027671171422265495,-0.03819632604540815,-0.021158506522524656,0.02619037927616219,-0.04220574750899808,0.027984040514257513,-0.037717452927549466
2014-10-31,-0.005453556753639559,0.013098619073886653,-0.006123627032915191,-0.014960286528468592,-0.004127908286062798,-0.03975195636828088,0.014289456813594503,-0.015149671871076409
2014-11-30,-0.008892507138269938,0.007816500838060403,-0.012073417287456256,-0.017416631596014476,0.008750544645322655,-0.03358562835898504,0.0038234940942249995,-0.013331080456023603
2014-12-31,-0.02447410177039948,0.027615681527217717,-0.024363064269613044,-0.009951267864703905,0.048497062818502634,-0.06766157858095356,0.047491240647960176,-0.04096302278853381
2015-01-31,0.06914171987533917,0.07254216649465262,-0.07037597860312803,-0.03197578071236723,0.05852667426559499,-0.05227239026618857,0.05473446308275198,-0.06348594406661512
2015-02-28,-0.03210771378722181,0.0022201888981778772,-0.011551959312123744,0.022230482886403446,-0.014861496145643471,0.021209203926073172,-0.0025623475814398056,-0.015829750803324938
2015-03-31,-0.015375584176139018,0.03266961731256268,-0.034049519791089805,-0.04029699523181546,0.022336864424386427,-0.045657370294675204,0.019117702007700688,-0.023167867733397962
2015-04-30,0.028371715639224096,-0.028597121656354307,0.025891747309790103,0.04086767084628351,-0.01639006401009624,0.062406674498930226,-0.04636799937045999,0.029250380818171884
2015-05-31,-0.0028673977083543203,0.016278066243752498,-0.013950758544185857,-0.007009991143498373,0.03694522091024588,-0.03505063853167201,0.046950694123708114,-0.013608660685204832
2015-06-30,0.018300083922477305,-0.028648433567160847,0.023678511966373897,0.026592077291416105,-0.0017573704015152458,-0.010166839553270801,-0.010683161610665959,0.026858241028660856
2015-07-31,-0.044775622735090954,0.01563346171598523,-0.02560560224961478,-0.00814735507945824,0.0024275013661538836,-0.03566334144006289,0.012463684161065691,-0.04592878034296666
2015-08-31,0.007463508187369988,-0.02496708153015348,0.024809067092744733,-0.012005406682927544,-0.00862559110834571,-0.014283858563251872,-0.0066566998376746955,0.02122763216891732
2015-09-30,-0.010248098646627218,0.0026312905257488417,0.003730034751502201,-0.017014711058401466,-0.0040913124427506276,-0.02291670649268651,0.0008670562653148028,0.007140181698915615
2015-10-31,-0.018064422306499517,0.019141772161844095,-0.023560399191669995,0.010881793658398087,0.012124705283170556,-0.01022606652665381,0.03353090784076285,-0.016510292262117865
2015-11-30,-0.041117329641703934,0.03494284741415132,-0.038084748924841635,-0.018763089163227387,0.04254633291573562,-0.01751282205665161,0.035219101354094784,-0.02596097197043523
2015-12-31,0.04182554859849508,-0.03184184605774876,0.032624810401324505,-0.014719489587306456,-0.026876438025625227,-0.008916654118541256,-0.03442759153268171,0.03866469676555573
2016-01-31,-0.025778235705198944,-0.00026721287061137744,0.0002734009061934467,-0.031335540549287166,-0.00047843002541370083,0.01926956219341891,0.045478169030788385,-0.011107895309269367
2016-02-29,0.017011095672504434,0.0012906237123684328,-0.0011914976799594218,-0.03544189718013119,-0.0050288657317452135,-0.008836390007660455,-0.020474178739317894,-0.006526822288592804
2016-03-31,0.03237348957655548,-0.03575053139413198,0.03690751125624418,0.036275232428480464,-0.02551993252859308,0.045007049687093126,-0.0575997994994617,0.05110454946833043
2016-04-30,-0.0012944762120611839,-0.0023788206021948533,0.0018719981896630766,0.016375991638733933,-0.012970117133563441,0.02119391377274704,0.02659486647294984,0.008280098788393975
2016-05-31,-0.025646325799490687,0.017594929068926568,-0.01844117354538763,0.0016231574960537953,0.02659168531720635,-0.02368580622003602,0.018393362481620823,-0.031249406314110217
2016-06-30,0.012209743707292558,0.005412347167855547,-0.0018267408050843537,-0.08326508264665416,0.010942958094142696,-0.006425283060572884,0.007046478303859072,-0.015394996485720291
2016-07-31,-0.00026549763800012144,0.001189730990822646,-0.003931601996968834,-0.022831237937920412,-0.012030713662426251,-0.02007833973630735,-0.009162290119195227,-0.021174068269915303
2016-08-31,-0.003627815248869924,-0.006503056450567257,0.006193130693191259,-0.005421160728669383,-0.01335529261966073,0.02534581006527814,-0.006358993566503157,0.011630923343612487
2016-09-30,0.017433436448699765,-0.006176020171704266,0.0059288284743593545,-0.00977010872327172,-0.008852125258629329,0.03527114969624012,-0.018929374603513516,-0.004783652116429948
2016-10-31,-0.02179785584451675,0.021347117168535767,-0.02115908955080971,-0.05938853895506477,0.024140412363035324,-0.02560714128862651,0.028147305841141668,-0.04940923152710042
2016-11-30,-0.024282654318241316,0.0322155732889442,-0.03108188353352695,0.02235903089435662,0.03787784007021067,-0.03196183708783584,0.05412229774731214,-0.01852903017708929
2016-12-31,-0.005362932250362355,0.005653342513559423,-0.006897541669853145,-0.016478141647340544,0.004579666161107276,-0.007203973038097278,0.0010178595609999785,0.011954446593977597
2017-01-31,0.022611390691432413,-0.012711208937337126,0.012525160639756429,0.01710289807681689,-0.014037081373676763,0.03365954813504324,-0.029306471094215025,0.02745677333772134
2017-02-28,-0.015081408313075684,0.010823106099273616,-0.01167884667731648,-0.004863147202128326,0.0019130921957000169,-0.008049951746461392,0.0066266817212856655,-0.026970209956281632
2017-03-31,0.008985535991834753,-0.003874993510965652,0.009667700455486268,0.003139613056964363,-0.0048502265692027535,-0.02232191967397057,-0.03363496451308401,0.014334697046634037
2017-04-30,0.00608579662968242,-0.022162343794323913,0.016442940201229078,0.03272414091474746,-0.008538820149116333,-0.0006306702510965323,-0.014234409111745672,0.01075643764875478
2017-05-31,0.01881082435898976,-0.047734959261039656,0.02790484702665398,-0.0065798981029570325,-0.039475095931277515,0.013704497914914349,-0.03902550676654437,0.012074195941535582
2017-06-30,0.021273121197645774,-0.03205229990655312,0.02387743225256013,0.01565937252038782,-0.01794701349217931,0.008820560616844553,-0.007648567064184819,0.032097888071255465
2017-07-31,-0.014414544127836486,-0.03393174079797889,0.02636273771184003,0.010226818364766244,-0.04265976266801186,0.05650331111535589,-0.023372095640077806,0.04209517746400149
2017-08-31,0.005659909902223835,-0.012150352025925404,0.012363757441165552,-0.017215361237562954,-0.008409996876436843,0.014379596851648913,-0.012334384850103408,0.016888318887964715
2017-09-30,-0.007113691440609256,0.007529294738022774,-0.00943442175742501,0.038686490630218395,0.025597405526789352,-0.017570905504770806,0.02374064880295057,-0.017930037708081326
2017-10-31,-0.024567503008148434,-0.002835182538530656,-0.011013910735251792,-0.016344614073840913,0.01180599756283307,-0.025967506083694136,-0.004295678238602996,-0.02833105461596208
2017-11-30,0.01037814239878258,-0.024524677048720633,0.016957811200630557,0.015378061046650016,-0.013658149050431945,-0.012328762649125302,-0.02838401529527279,-0.0024226561412494796
2017-12-31,0.005857981324694953,-0.004007164097684424,0.0075424654306020245,0.0017591501603859694,-0.014529293814403488,0.00022439954546760177,-0.013032699954386162,0.014799468477915578
2018-01-31,0.046117215742977974,-0.04826209177565888,0.03842911101256358,0.05183116696933693,-0.03522225747651131,0.06642878983872702,-0.04340945621686121,0.044673781489697806
2018-02-28,-0.005090864035046702,0.018145975184070018,-0.01454937228925074,-0.017804402253804363,0.02456592671681257,-0.019463917913667306,0.01817514130388731,-0.04216992433745759
2018-03-31,-0.017559053520560787,-0.007421730138065463,0.005912481479507764,0.008827502997042769,-0.011874338573293564,0.004010511316365317,0.00206423089136365,-0.01563382790200496
2018-04-30,-0.033036133320034494,0.019030740452929518,-0.014740423931875718,-0.01858350565280059,0.017104349625465254,-0.016431159360252856,0.015031848800994174,-0.03702728491265672
2018-05-31,-0.00047552109984067177,0.05315282707968372,-0.03830446223447237,-0.03604256202735939,0.05951782171347819,-0.026714600831099666,0.06153135554097977,-0.01625946193104788
2018-06-30,-0.009072898622494413,0.01201881832520968,-0.008978391314329204,-0.015814607238389067,0.03614598341843944,-0.0007779942586361166,0.021644892158155127,-0.024588642936680394
2018-07-31,0.009578691779197034,-0.025500830918831152,0.012414426311457338,0.0045999952491557194,-0.033298198562735415,0.007207414902724807,-0.0337337478757298,0.03133055492375325
2018-08-31,0.019911965834207818,0.010837293158189265,-0.0036577777653905297,-0.009517143155527041,0.020452813935781577,-0.02610480338121679,0.010586703262901676,-0.040916539027664456
2018-09-30,-0.008614398425611344,-0.0014134398879748211,-0.002341823441457419,0.005191903961826172,-0.00894412387436816,0.023163903358802695,-0.00460167016394486,0.0296489621578786
2018-10-31,-0.02827667945033012,0.03299671871657761,-0.025325422463156583,-0.028684804387625135,0.028297845451683123,-0.03028853297954459,0.03967204693080495,-0.035224285715550696
2018-11-30,0.009095998904909391,-0.001589066780244064,0.004081796664449466,0.005927151026125871,-0.00699802352150769,-0.014606661680209854,-0.014455948184605827,0.011550412309217606
